ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0009611	response to wounding	467	0.390208669008751	1.82334386421959	2.81539956942568e-10	3.34847932396447e-09	1.83401783858187e-09	1587	tags=19%, list=10%, signal=18%	IL6/SIGLEC10/IL10/APOD/CCR2/SERPINA1/NOG/TMPRSS4/HBB/GRHL3/PF4/SERPINE1/LCK/NLRP6/F13A1/TGFA/THBD/TNFAIP3/CCR1/CLEC7A/VAV3/CXCR4/TUBB1/IL24/PLAU/ZFP36/SERPINB2/WAS/MMP2/HBEGF/PIK3CG/PLEK/VIL1/S100A8/WNT5A/AIF1/NFKBIZ/EREG/PLCG2/ACVRL1/PROCR/JAML/ID3/ALOX15/SYK/TYROBP/MERTK/MIR21/CD44/IL1A/TGFBR2/PPL/FCER1G/MAPK14/C1GALT1C1/TLR4/CYP1A1/SOD2/FGF10/SLC11A1/TGFB2/KLF4/CD34/LYN/SDC1/CD40/INHBB/ARG1/TFPI2/GATA2/GPX1/ADORA2A/CD9/UBASH3B/TSPAN32/PLA2G4A/F3/FERMT3/LRG1/EMILIN2/F11R/ABAT/CD59/TSPO/PDPN/BCL2/LYVE1/SPP1/ADRA2A/CX3CR1/KDR
BP	GO:0050921	positive regulation of chemotaxis	112	0.58041795125797	2.29823437577864	3.34226480324871e-10	3.94278555245031e-09	2.15952924814102e-09	1587	tags=33%, list=10%, signal=30%	IL6/CCR2/CCR7/FPR2/SERPINE1/CCR1/CXCR4/C3AR1/CCR4/RIPOR2/TNFSF14/CDH13/NEDD9/CXCR2/RAC2/WNT5A/AIF1/GPSM3/RARRES2/C5AR1/CCL5/SPI1/NCKAP1L/PTK2B/CSF1R/LPAR1/IL16/FGF10/S1PR1/CCL7/MET/CXCL8/F3/CCL3/CX3CR1/SLAMF1/KDR
BP	GO:0002218	activation of innate immune response	200	0.492375508790876	2.11778527645875	3.82458554785646e-10	4.47538195962881e-09	2.45124116182651e-09	2509	tags=32%, list=16%, signal=27%	CLEC4E/FFAR2/NLRP6/SCIMP/TNFAIP3/LY96/HCK/TLR2/CD14/CLEC7A/NLRP3/CD300A/HAVCR2/CASP1/PIK3AP1/NFKBIA/RNF125/NFKBIZ/FCRL3/PLCG2/CTSS/TLR1/BTK/SYK/TYROBP/TLR8/NR1D1/LTF/MNDA/MAP2K6/TLR4/XIAP/NLRP1/LYN/CD300LF/KLRD1/CD40/PYCARD/MEFV/SLC46A2/ZBP1/LILRA2/SLC15A3/SLC15A2/IRAK3/PTPN22/HSPA1B/NOD2/IRF1/MYD88/ARRB2/NLRC4/APPL2/F2RL1/PYHIN1/FCN1/IRAK2/ESR1/BCL10/TMEM126A/IRAK1/C1QBP/HSPD1/BIRC3
BP	GO:0002758	innate immune response-activating signaling pathway	177	0.509427505585804	2.15890257369989	3.94246252923232e-10	4.57641050393288e-09	2.50657617648034e-09	2509	tags=34%, list=16%, signal=29%	CLEC4E/FFAR2/NLRP6/SCIMP/TNFAIP3/LY96/HCK/TLR2/CD14/CLEC7A/NLRP3/CD300A/HAVCR2/CASP1/PIK3AP1/NFKBIA/RNF125/NFKBIZ/FCRL3/PLCG2/CTSS/TLR1/BTK/SYK/TYROBP/TLR8/NR1D1/LTF/MAP2K6/TLR4/XIAP/NLRP1/LYN/CD300LF/KLRD1/CD40/PYCARD/MEFV/SLC46A2/LILRA2/SLC15A3/SLC15A2/IRAK3/PTPN22/HSPA1B/NOD2/IRF1/MYD88/ARRB2/NLRC4/APPL2/F2RL1/FCN1/IRAK2/ESR1/BCL10/TMEM126A/IRAK1/C1QBP/HSPD1/BIRC3
MF	GO:0048018	receptor ligand activity	253	0.458285578590226	2.00430335802079	4.61220220717437e-10	5.31135349413493e-09	2.90911668038149e-09	1165	tags=25%, list=7%, signal=23%	IL6/NTS/IL11/TNFRSF11B/CXCL2/HAMP/CXCL3/UTS2/IL10/IL1B/CXCL1/CCL20/CCL24/PPBP/GDF3/RETN/TNFSF8/PF4/TGFA/PTHLH/OSM/CXCL6/LTB/IL18/CSF3/CCL2/IL24/CXCL5/TNFSF14/HBEGF/DKK1/WNT5A/CMTM2/EREG/NAMPT/SEMA4A/CCL5/FASLG/WNT3/LIF/LGALS3/IL1A/IL16/ZP3/CCL22/FGF10/TGFB2/CCL7/GPNMB/FGF12/IL1RN/ASIP/GDF6/GMFG/FGF9/EBI3/GDF15/INHBB/CXCL8/SECTM1/DLL4/CMTM7/CD320
BP	GO:0034470	ncRNA processing	400	0.400675678694007	1.84569383344903	4.90853050704837e-10	5.60809272891904e-09	3.07164569649525e-09	5297	tags=49%, list=33%, signal=34%	IL6/PWP2/METTL15P1/FBL/RPF2/RRS1/MYCN/RPP40/HSD17B10/TFB2M/IMP3/DDX47/EXOSC3/RPP38/NAF1/DKC1/SNIP1/RRP12/HENMT1/NPM3/NOLC1/POP5/GTPBP4/TRMT10C/POLR3K/TRMT61B/NOP10/EIF4A3/WDR3/METTL18/TFB1M/SSB/DDX21/WDR12/QTRT2/RPF1/TRMO/DDX1/EBNA1BP2/UTP14C/EMG1/NIFK/NAT10/YRDC/RRP9/UTP3/BRIX1/METTL16/TRMT6/TPRKB/METTL5/ADAT2/BYSL/SRSF3/UTP20/NOL11/LSM6/HEATR1/FARS2/UTP14A/MRTO4/SUV39H1/TRNT1/DUS3L/RCL1/TSNAX/PIWIL4/NGDN/NSUN5/RIOK2/WDR43/PIN4/SPOUT1/INTS13/MRPL44/POP1/DUS2/TSN/EXOSC9/GPAT2/ABT1/PUS7/UTP18/WDR36/MPHOSPH10/HNRNPA2B1/NOP14/UTP23/AGO3/UTP6/CLP1/RPP30/NHP2/DDX3X/TRMT1L/NOL8/TOE1/RTCB/LAS1L/EXOSC4/EIF6/PIH1D2/ELAC1/ZMPSTE24/METTL1/DIS3/RNF113A/TRMT10A/ELP4/TSEN15/DCAF13/PA2G4/INTS9/NOP56/RRP15/INTS14/DTWD1/THUMPD3/EXOSC8/PUS10/UTP15/PWP1/SHQ1/LAGE3/RBFA/MPHOSPH6/ELP6/RPP14/SBDS/DDX18/EXOSC2/SRFBP1/PES1/IMP4/INTS2/NOL10/WDR75/FTSJ1/TRUB2/METTL6/EXOSC7/NSA2/RPP25L/TP53RK/ELP3/YBEY/MTERF4/TUT7/MOCS3/UTP11/C1D/METTL2A/UTP4/FTSJ3/METTL3/POP4/MRM3/DIMT1/UTP25/XRN2/EXOSC1/DDX56/ISG20/BCDIN3D/INTS6/PRKRA/RPUSD2/MAK16/EXOSC5/RRP7A/OSGEP/RPL27/QTRT1/DDX49/DUS4L/INTS12/TRMT12/RPS7/TRMT1/SNU13/NSUN2/NUP155/INTS7/RRP7BP/TYW5/RPL7L1/PUM2/TYW3/TRMT112/NOB1/DDX5/URB1/ALKBH1/PUS1/EXOSC10/MRM2/GON7
BP	GO:0050728	negative regulation of inflammatory response	119	0.56482758054891	2.25452233365889	5.70558030793963e-10	6.46781017720344e-09	3.54252724711712e-09	2097	tags=37%, list=13%, signal=32%	SIGLEC10/HAMP/IL10/SOCS3/NLRP12/GATA3/FPR2/NLRP6/TNFAIP3/HCK/TNFAIP8L2/ZFP36/NLRP3/PTPRC/IER3/TNFAIP6/CALCRL/FGR/CST7/SYK/AOAH/CD200R1/TNFRSF1B/NR1D1/MAPK14/IL2RA/KLF4/LYN/MEFV/PBK/ACP5/NPY5R/GPX1/ADORA2A/ADA/NOD2/PTGER4/FOXP3/CD200/FCGR2B/APOA1/PSMA1/METRNL/GSTP1
MF	GO:0030546	signaling receptor activator activity	259	0.454871040217114	1.98997867043095	6.24285811698799e-10	7.02200552538727e-09	3.84606926015988e-09	1165	tags=24%, list=7%, signal=23%	IL6/NTS/IL11/TNFRSF11B/CXCL2/HAMP/CXCL3/UTS2/IL10/IL1B/CXCL1/CCL20/CCL24/PPBP/GDF3/RETN/TNFSF8/PF4/TGFA/PTHLH/OSM/CXCL6/LTB/IL18/CSF3/CCL2/IL24/CXCL5/TNFSF14/HBEGF/DKK1/WNT5A/CMTM2/EREG/NAMPT/SEMA4A/CCL5/FASLG/WNT3/LIF/LGALS3/IL1A/IL16/ZP3/CCL22/FGF10/TGFB2/CCL7/GPNMB/FGF12/IL1RN/ASIP/GDF6/GMFG/FGF9/EBI3/GDF15/INHBB/CXCL8/SECTM1/DLL4/CMTM7/CD320
BP	GO:0002702	positive regulation of production of molecular mediator of immune response	114	0.575745339197212	2.28728760013924	6.42375418998861e-10	7.16989794590267e-09	3.92707239954769e-09	1868	tags=34%, list=12%, signal=30%	IL6/IL10/IL1B/NR4A3/FFAR2/GATA3/SCIMP/CLEC7A/IL18/KIT/NLRP3/PTPRC/SLC7A5/CD244/TBX21/WNT5A/CD28/SASH3/PLCG2/BTK/SYK/LAPTM5/TLR4/CD86/CD40/PYCARD/CARD9/EXOSC3/PTPN22/SLAMF1/NOD2/LILRB1/HLA-F/MYD88/DDX21/F2RL1/IL18R1/TNFRSF4/DDX1
BP	GO:0048872	homeostasis of number of cells	263	0.450073950256173	1.97313009276549	6.76793902716235e-10	7.49639658657448e-09	4.10590113741067e-09	2011	tags=25%, list=12%, signal=22%	IL6/HAMP/CCR7/TRIM58/GATA3/NLRP6/TNFAIP3/IKZF1/SIT1/CXCL6/ID2/CCR4/KIT/ZFP36/GPR183/TNFSF14/PLA2G2A/CORO1A/INPP5D/CXCR2/SASH3/NFKBIZ/GCNT4/SPI1/BTK/MERTK/NCKAP1L/SKIL/HCLS1/HCAR2/ALAS2/KLF2/MAPK14/RIPK3/MYB/IL2RA/XIAP/PDE4B/MAFB/LYN/GPR174/GATA2/SLC46A2/GAPT/PIK3CD/CARD9/FLT3/ADA/BCL2/DOCK11/FAS/HSPA1B/STAT1/CX3CR1/JMJD6/FH/RASSF2/MAEA/FOXP3/DNAJA3/RACGAP1/ZFP36L1/OCIAD2/SLC25A5/TCIRG1
CC	GO:0005759	mitochondrial matrix	454	0.392152851068725	1.82726146707042	7.02576598102584e-10	7.7230200291428e-09	4.23002656752353e-09	5751	tags=57%, list=36%, signal=38%	BCO2/LRRK2/SCO2/ALAS2/ETHE1/SOD2/MRPS26/MRPL39/GRPEL1/GPX1/MRPS22/HSD17B10/POLG2/TFB2M/GLUD2/MRPL3/MRPS18C/ABAT/MRPS28/NDUFB8/CCNB1/CA5B/NDUFA7/IDH2/MRPL55/TRMT10C/TBRG4/MRPL21/TRMT61B/MRPL9/PMPCB/NDUFA9/MRPL32/TSFM/HSPE1/FH/TFB1M/BDH1/MARS2/NDUFS3/MRPS25/COQ3/TMLHE/NDUFAF1/DNAJA3/ARHGAP11B/CYP27A1/SDHAF2/MRPL35/BCKDHA/MRPL40/MRPL24/MAIP1/VDAC2/SLC25A5/MRPL22/ACAT1/DHRS2/DAP3/MRPL50/FASTKD3/ISCA1/MRPL20/LRPPRC/MRPL33/MRPS23/MRPS31/FARS2/MRPL18/MRPL58/TRNT1/REXO2/CDK1/MPG/PDP2/MIPEP/MCCC2/IDH3B/FLAD1/PIN4/SSBP1/C1QBP/MRPL44/BCAT2/PDSS1/ALDH2/HSPD1/MRPL13/ETFA/DARS2/MRPL38/MRPS9/MRPL54/MRPS33/TOP3A/ARL2BP/MRRF/TEFM/GFM1/MRPS7/NUDT1/DECR1/ATP5F1A/MRPL47/SDHAF3/ATP5F1B/MRPL15/NMNAT3/SOD1/PRDX3/SUCLG1/NDUFAB1/MRPS12/GCDH/FASTKD5/MRPS15/ABCE1/MRPS16/SUCLA2/NDUFS8/MRPL27/SUCLG2/OAT/MRPS18A/GCSH/PCCB/CLPX/UQCC2/NDUFA10/DLD/RIDA/FASTKD2/PARK7/MRPL11/MRPL1/MRPL14/PTPN1/THEM4/ACOT9/TFAM/GLDC/MRPL46/LACTB2/MDH2/MRPL51/STYXL1/BLOC1S1/ETFB/MRPS17/NARS2/AK4/MMAA/DNAJC19/MRPS35/ATP5PB/YARS2/LIPT1/NDUFS2/OXCT1/MTHFS/PPTC7/WARS2/BCKDHB/MRPL19/MRPL2/VDAC1/MRPL41/GSTK1/TRAP1/CARS2/IDH3A/MTG1/IARS2/TRUB2/BOLA3/ISCA2/HSPA9/ALDH4A1/ME2/MRPL52/GRPEL2/MRPS34/PDK4/MRPL12/MTERF4/ISCU/PDK1/ACADM/CHCHD1/MRM3/RAD51/MRPL48/MRPL16/MRPS6/ERAL1/MRPS36/MRPL28/TTC5/CBR4/FECH/MCEE/ECHS1/RARS2/MCCC1/DDX28/GADD45GIP1/PNPT1/MRPS14/MRPL17/NFS1/MRPL42/MRPS21/GFM2/ETFDH/PDHA1/TARS2/FASTKD1/PYCR2/MRPS27/PDHX/ALKBH7/ATP5F1E/ACAD8/MRPL43/TST/MTERF1/MRPL53/FXN/MRPL10/ACOT13/PUS1/MRPL57/MRPL34/MRM2/PARG/TUFM/AADAT/ACAA2/IDH3G/ALAS1/PPA2/HARS2/MRPS10/MRPS30/SHMT2/TRIT1/ACADSB/PTCD3/PDE12/ADHFE1/MRPL30/ALDH7A1/TXNRD2/MRPS24/AURKAIP1/PMPCA/OXA1L
BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	158	0.51458786587269	2.1365957059935	8.59804472992057e-10	9.38027285948478e-09	5.13773151649389e-09	2656	tags=42%, list=16%, signal=35%	IL6/IL10/IL1B/CCR2/CD1D/GATA3/TNFAIP3/HLX/CLEC7A/IL18/JUNB/TAP2/NLRP3/PTPRC/WAS/TBX21/CD4/HAVCR2/CD1C/CD28/SASH3/NFKBIZ/IL1RL1/BTK/MIR21/CLC/NCKAP1L/CD80/TNFRSF1B/BATF/ZC3H12A/ZP3/RIPK3/SLC11A1/SVEP1/KLRD1/CD40/ARG1/FCER2/CR1/CARD9/PLA2G4A/IL12RB1/ADA/EXOSC3/C3/FCGR1A/SLAMF1/NOD2/LILRB1/HLA-F/FOXP3/IL18R1/FCGR2B/PTPN6/RC3H1/TNFSF13/HLA-E/TNFSF4/CD274/MSH2/BCL6/HSPD1/HLA-B/B2M/DENND1B
BP	GO:0002221	pattern recognition receptor signaling pathway	162	0.515979161257344	2.15550546692721	1.22317195136619e-09	1.32449440405399e-08	7.25447622373508e-09	2509	tags=35%, list=16%, signal=30%	CLEC4E/FFAR2/NLRP6/SCIMP/TNFAIP3/LY96/TLR2/CD14/NLRP3/CD300A/HAVCR2/CASP1/PIK3AP1/NFKBIA/RNF125/NFKBIZ/FCRL3/PLCG2/CTSS/TLR1/BTK/TLR8/NR1D1/LTF/MAP2K6/TLR4/XIAP/NLRP1/LYN/CD300LF/CD40/PYCARD/MEFV/SLC46A2/LILRA2/SLC15A3/SLC15A2/IRAK3/PTPN22/HSPA1B/NOD2/IRF1/MYD88/ARRB2/NLRC4/APPL2/F2RL1/FCN1/IRAK2/ESR1/BCL10/TMEM126A/IRAK1/C1QBP/HSPD1/BIRC3
CC	GO:0005840	ribosome	208	0.480936558661993	2.07331017635621	1.23948759213259e-09	1.33221962680325e-08	7.29678855407491e-09	5998	tags=57%, list=37%, signal=36%	APOD/MRPS26/MRPL39/APEX1/MRPS22/IMP3/MRPL3/MRPS18C/MRPS28/NDUFA7/MRPL55/MRPL21/MRPL9/RPS26/MRPL32/MRPS25/MRPL35/RPL26L1/MRPL40/MRPL24/MRPL22/DAP3/MRPL50/RPL39L/MRPL20/MRPL33/MRPS23/MRPS31/MRPL18/MRPL58/RPS6KL1/MRPL44/MRPL13/MRPL38/MRPS9/MRPL54/MRPS33/MRPS7/MRPL47/MRPL15/MRPS12/MRPS15/MRPS16/MRPL27/MRPS18A/RPL15/MRPL11/MRPL1/MRPL14/DHX9/MRPL46/MRPL51/MRPS17/RPS5/MRPS35/EIF2A/ZCCHC17/NCK1/MRPL19/MRPL2/MRPL41/RPS27L/MTG1/NUFIP2/MRPL52/MRPS34/MRPL12/MTERF4/RPL22L1/CHCHD1/MRPL48/FAU/RPL10A/MRPL16/MRPS6/HSPA14/MRPL28/BTF3/GADD45GIP1/SERP1/PNPT1/MRPS14/MRPL17/MRPL42/MRPS21/RPL19/RPL27/RPS7/MRPS27/UBA52/MRPL43/RPL7L1/MRPL53/RSL24D1/RPL23A/RPS15A/MRPL10/RACK1/MRPL57/MRPL34/RPL18/RPL8/RPS14/RPSA/MRPS10/MRPS30/RPL7A/RPL6/PTCD3/SRP68/MRPL30/RPL26/MRPS24/AURKAIP1/MRPL4/RPL7/DHX29/RPL17/NSUN3
CC	GO:1904813	ficolin-1-rich granule lumen	121	0.564700278174333	2.27007249756854	1.36737921085892e-09	1.45887296687962e-08	7.99048997057648e-09	4194	tags=56%, list=26%, signal=42%	MMP9/SERPINA1/HBB/TNFAIP6/BIN2/FGL2/CFD/CTSS/CTSH/HK3/MAPK14/QPCT/MNDA/GMFG/PSMA5/LTA4H/ASAH1/CRISPLD2/LRG1/PGM2/CSTB/PYGL/CDA/ALAD/GYG1/HSPA1B/AGL/PSMD6/CAT/PSMB1/IMPDH1/CTSZ/DERA/PSMD14/PSMC2/GSTP1/PSMD13/CTSD/GNS/FCN1/NME2/COTL1/IMPDH2/ARPC5/ILF2/HSP90AB1/COMMD9/PLEKHO2/PSMD7/CCT8/PRDX4/DDX3X/PSMD12/XRCC6/PPIA/PSMB7/OSTF1/PSMD2/DYNLT1/HSPA8/PGAM1/HMGB1/PSMA2/PSMD11/PSMC3/PNP/CTSB/SRP14
CC	GO:0044391	ribosomal subunit	178	0.492951542858578	2.08885786526449	2.07918415204196e-09	2.20211401796561e-08	1.20613448697017e-08	5998	tags=58%, list=37%, signal=37%	MRPS26/MRPL39/MRPS22/IMP3/MRPL3/MRPS18C/MRPS28/MRPL55/MRPL21/MRPL9/RPS26/MRPL32/MRPS25/MRPL35/RPL26L1/MRPL40/MRPL24/MRPL22/DAP3/MRPL50/RPL39L/MRPL20/MRPL33/MRPS23/MRPS31/MRPL18/MRPL58/MRPL44/MRPL13/MRPL38/MRPS9/MRPL54/MRPS33/MRPS7/MRPL47/MRPL15/MRPS12/MRPS15/MRPS16/MRPL27/MRPS18A/RPL15/MRPL11/MRPL1/MRPL14/MRPL46/MRPL51/MRPS17/RPS5/MRPS35/EIF2A/ZCCHC17/MRPL19/MRPL2/MRPL41/RPS27L/MRPL52/MRPS34/MRPL12/MTERF4/CHCHD1/MRPL48/FAU/RPL10A/MRPL16/MRPS6/MRPL28/GADD45GIP1/MRPS14/MRPL17/MRPL42/MRPS21/RPL19/RPL27/RPS7/MRPS27/UBA52/MRPL43/RPL7L1/MRPL53/RPL23A/RPS15A/MRPL10/RACK1/MRPL57/MRPL34/RPL18/RPL8/RPS14/RPSA/MRPS10/MRPS30/RPL7A/RPL6/PTCD3/MRPL30/RPL26/MRPS24/AURKAIP1/MRPL4/RPL7/DHX29/RPL17/NSUN3
MF	GO:0030545	signaling receptor regulator activity	284	0.435894592770763	1.93570772665634	2.28154565967417e-09	2.39892953057045e-08	1.31393361789016e-08	1165	tags=23%, list=7%, signal=22%	IL6/NTS/CLEC12A/IL11/TNFRSF11B/CXCL2/HAMP/CXCL3/UTS2/IL10/IL1B/CXCL1/CCL20/CCL24/PPBP/GDF3/RETN/TNFSF8/PF4/TGFA/PTHLH/OSM/CXCL6/LTB/IL18/CSF3/CCL2/IL24/CXCL5/TNFSF14/HBEGF/DKK1/WNT5A/CMTM2/EREG/NAMPT/SEMA4A/CCL5/FASLG/WNT3/LIF/LGALS3/IL1A/IL16/ZP3/CCL22/FGF10/TGFB2/CCL7/FST/GPNMB/FGF12/IL1RN/ASIP/GDF6/GMFG/FGF9/EBI3/GDF15/INHBB/CXCL8/CLEC12B/SECTM1/DLL4/CMTM7/CD320
BP	GO:0045619	regulation of lymphocyte differentiation	186	0.486837374130182	2.07408063931161	2.38224284517292e-09	2.48678731535677e-08	1.36205478841769e-08	1411	tags=28%, list=9%, signal=26%	IL10/CCR2/LEF1/CD27/GATA3/HLX/IL18/ID2/JUNB/IL2RG/NLRP3/PTPRC/PCK1/TBX21/INPP5D/RUNX3/CD28/FGL2/SASH3/NFKBIZ/FCRL3/SOCS1/TESPA1/SPI1/BTK/SYK/MIR21/NCKAP1L/IKZF3/CD80/BATF/TGFBR2/ZC3H12A/NFAM1/PIK3R6/IL2RA/IL15RA/CD86/NRARP/ADAM8/CR1/SLC46A2/EGR3/CTLA4/IL12RB1/ADA/GLI2/LILRB2/ACTL6A/VSIR/CAMK4/CD2
BP	GO:0051250	negative regulation of lymphocyte activation	135	0.534844557577108	2.18930300275366	2.39976238241254e-09	2.48718229777186e-08	1.36227112685825e-08	2028	tags=39%, list=13%, signal=35%	IL10/RASSF5/TNFAIP3/TNFAIP8L2/HLX/ID2/RIPOR2/CD300A/VSIG4/TBX21/PLA2G2A/HAVCR2/INPP5D/RUNX3/FGL2/FGR/SOCS1/BTK/SAMSN1/TYROBP/MERTK/MIR21/NCKAP1L/CD80/LAPTM5/LGALS3/ZC3H12A/TBC1D10C/MNDA/IL2RA/LRRC32/CD86/LYN/GPNMB/NRARP/ARG1/CR1/ADORA2A/CTLA4/TSPAN32/BANK1/LILRB2/PTPN22/VSIR/CBFB/SPN/LILRB1/HLA-F/IRF1/FOXP3/FCGR2B/TIGIT/PTPN6
BP	GO:0007259	receptor signaling pathway via JAK-STAT	113	0.552134891653862	2.18691559029339	4.01706617723834e-09	4.13387448451974e-08	2.26419183562146e-08	935	tags=24%, list=6%, signal=23%	IL6/HAMP/IL10/SOCS3/CCR2/OSM/CSF2RB/IL18/CCL2/KIT/IL24/PTPRC/CD300A/CSF2RA/IL10RA/HES1/SOCS1/CCL5/SOCS2/PTK2B/LIF/CSF1R/HCLS1/STAT4/BCL3/LYN/CD40
MF	GO:1901702	salt transmembrane transporter activity	379	-0.393300099325679	-1.80487356952266	5.10379958720425e-09	5.21522056410801e-08	2.85646307512173e-08	2851	tags=34%, list=18%, signal=29%	SLC38A4/TRPM3/TMEM38A/SLC4A11/SLC7A1/CHP1/SLC9A6/SLC22A1/KCNMB4/SLC26A6/SLC24A5/KCND3/BEST1/SLC4A5/SLC41A1/SLC25A4/CACNA1D/SLC52A3/KCNC3/SLC24A1/ORAI3/RYR1/SLC46A1/SLC1A1/TRPC1/KCNK7/ABCC9/SLC25A42/KCNMB3/KCNT2/TRPV1/GRIK2/AQP5/KCNJ14/PKD1L2/SLC23A2/KCNK10/RYR3/SLC4A7/KCNS1/SLC5A8/KCND2/CACNB2/KCNIP3/SLC30A8/SCN9A/SLC25A23/SLC6A5/SLC44A5/SLC25A24/SCN3B/SLC26A11/KCNC4/ATP2A1/KCNG3/SLC24A3/GRIK1/KCNH8/CLCN6/GRIN2C/CACNB4/SLC16A8/CACNA1C/BEST4/HCN2/CACNB3/TSPOAP1/KCNG2/SLC39A7/SLC4A3/SLC13A4/SLC9A3/CACNA1B/TTYH1/SHROOM2/ANO3/SLC24A2/SLC39A5/RYR2/SLC25A18/SLC44A3/CACNB1/GLRA2/SLC9A7/ANO8/SLC8A3/SLC28A2/OCA2/SCNN1D/SLC6A9/TRPC4/SLC25A10/GRIK5/SLC25A1/KCNIP4/KCNK5/CACNA1A/GRIN2D/SCN2A/AQP2/SLC7A2/SLC13A5/CATSPER2/SCN11A/CHRNA7/KCNN2/SLC14A1/KCNIP2/ANO5/KCNN1/ATP2B4/CLCA2/KCNT1/SLC9A5/SLC12A5/SLC6A13/KCNK3/CACNG4/SLC22A14/CACNA1F/CACNA1I/SLC8A2/KCNK1/CLCNKB/CLCNKA/GABRG3/CLIC5/PKD2L1/HCN3/ANO2
BP	GO:0050852	T cell receptor signaling pathway	125	0.537793027370059	2.17707217694727	5.46054176349687e-09	5.54073153764613e-08	3.03475085126252e-08	2040	tags=35%, list=13%, signal=31%	HLA-DPB1/CCR7/CD3E/CD3D/TRBC2/GATA3/LCK/PTPRC/TRGC2/BTNL8/CD300A/CD8B/CD247/INPP5D/SH2D1A/LCP2/CD28/NFKBIZ/TRGC1/TESPA1/PLCG2/BTK/LAPTM5/ITK/LGALS3/PDE4D/ZC3H12A/CD3G/UBASH3A/PDE4B/TRDC/PIK3CD/CTLA4/PTPRJ/TRAC/ADA/PTPN22/FYB1/FOXP3/SKAP1/EIF2B3/PRAM1/PTPN6/STOML2
BP	GO:0051090	regulation of DNA-binding transcription factor activity	377	0.392278003245856	1.79753931561506	7.36060013268861e-09	7.41682693925776e-08	4.06231951767536e-08	1833	tags=20%, list=11%, signal=18%	IL6/NTS/IL10/IL1B/NLRP12/TRIM58/ADGRG3/TRIB1/TNFAIP3/LPAR5/HCK/TLR2/CLEC7A/IL18/CSF3/ID2/KIT/NLRP3/CARD16/HAVCR2/S100A8/WNT5A/TRIM22/NFKBIA/BHLHE40/LRRK2/HES1/EOMES/PLCG2/CDKN2A/RGCC/SPI1/SIK1/ID3/BTK/SYK/MIR21/HCLS1/ID1/ZC3H12A/SGK1/NFAM1/BCL3/LTF/RIPK3/ANXA3/TLR4/SPHK1/KLF4/C14orf39/CD40/PYCARD/ADAM8/NKX3-1/CARD9/PPARGC1B/POU4F1/IRAK3/GLI2/NLRP2/C3orf33/FOSL1/ANXA4/HSPA1B/CX3CR1/NPM1/NOD2/MYD88/TAF12/ARRB2/FOXP3/CAT/NLRC4/IL18R1/TNFRSF4/CD200
BP	GO:0010720	positive regulation of cell development	362	0.399054019744859	1.82052912072604	7.99449799954462e-09	8.00001144644086e-08	4.38173937543099e-08	1901	tags=24%, list=12%, signal=21%	IL6/IL10/IL1B/EGR2/LEF1/CD27/GATA3/PF4/CHODL/TRIB1/CCR1/TLR2/HLX/CLEC7A/IL18/FOS/CXCR4/ID2/KIT/IL2RG/NLRP3/PTPRC/PCK1/MME/SLC7A5/CD4/INPP5D/NEDD9/RUNX3/EVI2B/SASH3/NFKBIZ/HES1/SOCS1/TESPA1/TGM2/SPI1/BTK/SYK/TYROBP/MIR21/NCKAP1L/WNT3/LIF/CD80/SKIL/TNFRSF1B/HCLS1/TGFBR2/PIK3R6/ID4/IL2RA/IL15RA/CD86/LYN/ITPKA/ADAM8/CR1/EGR3/CLDN5/CASP8/PPARGC1B/IL12RB1/POU4F1/ADA/GLI2/LILRB2/F11R/TSPO/ACTL6A/VSIR/BCL2/TIAM1/CBFB/NIN/CX3CR1/SOX8/ACE/GPR68/AURKA/FOXP3/ANKRD27/MAP2K1/CD83/SLC9B2/ZFP36L1
BP	GO:0097696	receptor signaling pathway via STAT	118	0.542391365226614	2.16412597588482	9.85139422630234e-09	9.79066645367445e-08	5.36251091626407e-08	1183	tags=25%, list=7%, signal=24%	IL6/HAMP/IL10/SOCS3/CCR2/CRLF2/OSM/CSF2RB/IL18/CCL2/KIT/IL24/PTPRC/CD300A/CSF2RA/IL10RA/HES1/SOCS1/CCL5/SOCS2/PTK2B/LIF/CSF1R/HCLS1/STAT4/BCL3/LYN/CD40/CLEC12B/FLT3
BP	GO:0045444	fat cell differentiation	201	0.465371596483967	1.99960228460701	1.26705600704535e-08	1.25067909266857e-07	6.8501774816988e-08	1268	tags=22%, list=8%, signal=20%	IL6/IL11/EGR2/NR4A3/GDF3/RETN/SULT1E1/FFAR2/GATA3/ADIRF/BBS12/ID2/PTGS2/ZFP36/NR4A2/CEBPA/NR4A1/WNT5A/STEAP4/HES1/RARRES2/SOCS1/MIR21/RGS2/ZC3H12A/PER2/NR1D1/MAPK14/OSBPL11/ID4/SNAI2/SOD2/FGF10/KLF4/MAFB/ADRB1/GDF6/CEBPD/INHBB/TMEM120A/GATA2/GPX1/AXIN2/LRG1
